station_event_id,net_number,catch_id,scientific_name,verbatimIdentification,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,lifestage,sex,common_name,identified_by,date_identified,preservation_method,catch_count,size_range,count_method,abundance_m3,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,comments
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-18,Gaetanus simplex,Gaetanus simplex  5,Species,,,,C5,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-19,Neocalanus cristatus,Neocalanus cristatus  1,Species,,,,C1,,,,,formalin,,,Total,3.21793,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-20,Neocalanus cristatus,Neocalanus cristatus  2,Species,,,,C2,,,,,formalin,,,Total,5.97615,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-21,Neocalanus cristatus,Neocalanus cristatus  3,Species,,,,C3,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-22,Neocalanus cristatus,Neocalanus cristatus  4,Species,,,,C4,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-23,Neocalanus cristatus,Neocalanus cristatus  5,Species,,,,C5,,,,,formalin,,,Total,1.49404,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-24,Neocalanus flemingeri,Neocalanus flemingeri  1,Species,,,,C1,,,,,formalin,,,Total,5.51645,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-25,Neocalanus flemingeri,Neocalanus flemingeri  2,Species,,,,C2,,,,,formalin,,,Total,8.73438,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-26,Neocalanus flemingeri,Neocalanus flemingeri  3,Species,,,,C3,,,,,formalin,,,Total,3.21793,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-27,Neocalanus flemingeri,Neocalanus flemingeri  4,Species,,,,C4,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-28,Neocalanus plumchrus,Neocalanus plumchrus  1,Species,,,,C1,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-29,Neocalanus plumchrus,Neocalanus plumchrus  2,Species,,,,C2,,,,,formalin,,,Total,6.89556,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-30,Neocalanus plumchrus,Neocalanus plumchrus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-31,Candacia columbiae,Candacia columbiae  6M,Species,,,,C6,M,,,,formalin,,,Total,0.02873,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-32,Microcalanus pygmaeus,Microcalanus pygmaeus  5,Species,,,,C5,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-33,Pseudocalanus mimus,Pseudocalanus mimus  5F,Species,,,,C5,F,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-34,Pseudocalanus mimus,Pseudocalanus mimus  5M,Species,,,,C5,M,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-35,Pseudocalanus mimus,Pseudocalanus mimus  6F,Species,,,,C6,F,,,,formalin,,,Total,2.29852,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-36,Pseudocalanus minutus,Pseudocalanus minutus  5F,Species,,,,C5,F,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-37,Pseudocalanus minutus,Pseudocalanus minutus  6F,Species,,,,C6,F,,,,formalin,,,Total,3.21793,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-38,Pseudocalanus newmani,Pseudocalanus newmani  6F,Species,,,,C6,F,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-39,Pseudocalanus newmani,Pseudocalanus newmani  6M,Species,,,,C6,M,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-40,Eucalanus,Eucalanus *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-41,Eucalanus bungii,Eucalanus bungii  4F,Species,,,,C4,F,,,,formalin,,,Total,2.75822,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-42,Eucalanus bungii,Eucalanus bungii  4M,Species,,,,C4,M,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-43,Eucalanus bungii,Eucalanus bungii  5F,Species,,,,C5,F,,,,formalin,,,Total,1.60896,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-44,Eucalanus bungii,Eucalanus bungii  5M,Species,,,,C5,M,,,,formalin,,,Total,1.14926,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-45,Eucalanus bungii,Eucalanus bungii  6F,Species,,,,C6,F,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-46,Eucalanus bungii,Eucalanus bungii  6M,Species,,,,C6,M,,,,formalin,,,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-47,Euchaetidae,Euchaetidae *sp.  2,Family,,,,C2,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-48,Paraeuchaeta elongata,Paraeuchaeta elongata  5F,Species,,,,C5,F,,,,formalin,,,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-49,Paraeuchaeta elongata,Paraeuchaeta elongata  6F,Species,,,,C6,F,,,,formalin,,,Total,0.34478,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-50,Heterorhabdus tanneri,Heterorhabdus tanneri  6F,Species,,,,C6,F,,,,formalin,,,Total,0.22985,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-51,Heterorhabdus tanneri,Heterorhabdus tanneri  6M,Species,,,,C6,M,,,,formalin,,,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-52,Metridia,Metridia *sp.  1,Genus,,,,C1,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-53,Metridia,Metridia *sp.  2,Genus,,,,C2,,,,,formalin,,,Total,4.13734,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-54,Metridia,Metridia *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-55,Metridia pacifica,Metridia pacifica  5F,Species,,,,C5,F,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-56,Metridia pacifica,Metridia pacifica  6F,Species,,,,C6,F,,,,formalin,,,Total,2.75822,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-57,Pleuromamma,Pleuromamma *sp.  2,Genus,,,,C2,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-58,Pleuromamma,Pleuromamma *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-59,Pleuromamma,Pleuromamma *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-60,Pleuromamma abdominalis,Pleuromamma abdominalis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-61,Pleuromamma scutullata,Pleuromamma scutullata  5,Species,,,,C5,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-62,Pleuromamma scutullata,Pleuromamma scutullata  6F,Species,,,,C6,F,,,,formalin,,,Total,0.34478,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-63,Pleuromamma scutullata,Pleuromamma scutullata  6M,Species,,,,C6,M,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-64,Lophothrix frontalis,Lophothrix frontalis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.01437,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-65,Pseudoamallothrix ovata,Pseudoamallothrix ovata  5,Species,,,,C5,,,,,formalin,,,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-66,Racovitzanus antarcticus,Racovitzanus antarcticus  4,Species,,,,C4,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-67,Racovitzanus antarcticus,Racovitzanus antarcticus  5,Species,,,,C5,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-68,Racovitzanus antarcticus,Racovitzanus antarcticus  6F,Species,,,,C6,F,,,,formalin,,,Total,1.83882,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-69,Scolecithricella minor,Scolecithricella minor  4,Species,,,,C4,,,,,formalin,,,Total,1.83882,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-70,Scolecithricella minor,Scolecithricella minor  5,Species,,,,C5,,,,,formalin,,,Total,1.37911,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-71,Scolecithricella minor,Scolecithricella minor  6F,Species,,,,C6,F,,,,formalin,,,Total,2.75822,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-72,Scolecithricella minor,Scolecithricella minor  6M,Species,,,,C6,M,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-73,Oithona atlantica,Oithona atlantica  5,Species,,,,C5,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-74,Oithona atlantica,Oithona atlantica  6F,Species,,,,C6,F,,,,formalin,,,Total,2.29852,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-75,Oithona similis,Oithona similis  5,Species,,,,C5,,,,,formalin,,,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-76,Oithona similis,Oithona similis  6F,Species,,,,C6,F,,,,formalin,,,Total,1.83882,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-77,,Alacia aff major  s1,,,,,,,,,,formalin,,< 5mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-78,,Conchoecia rudjakovi  s1,,,,,,,,,,formalin,,< 5mm,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-79,Conchoeciinae,Conchoecinae *sp.  s1,Subfamily,,,,,,,,,formalin,,< 5mm,Total,5.97615,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-80,Discoconchoecia elegans,Discoconchoecia elegans  s1,Species,,,,,,,,,formalin,,< 5mm,Total,6.43586,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-81,Metaconchoecia skogsbergi,Metaconchoecia skogsbergi  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.91941,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-82,Chaetognatha,Chaetognatha *sp. juvenile s1,Phylum,,,,juvenile,,,,,formalin,,< 5mm,Total,3.67763,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-83,Parasagitta elegans,Parasagitta elegans  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-84,Parasagitta elegans,Parasagitta elegans  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-85,Pseudosagitta scrippsae,Pseudosagitta scrippsae  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-86,Eukrohnia hamata,Eukrohnia hamata  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,6.206,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-87,Eukrohnia hamata,Eukrohnia hamata  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,2.87315,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-88,Fritillaria,Fritillaria *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,1.83882,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-89,Oikopleura,Oikopleura *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,8.27467,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-90,,Oikopleura labradoriensis  s2,,,,,,,,,,formalin,,>= 5mm < 10mm,Total,1.03433,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-91,,Oikopleura labradoriensis  s3,,,,,,,,,,formalin,,>= 10mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-92,Doliopsis,Doliopsis *sp.  s2,Genus,,,,,,,,,formalin,,>= 5mm < 10mm,Total,1.72389,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-93,Dimophyes arctica,Dimophyes arctica nectophore s2,Species,,,,nectophore,,,,,formalin,,>= 5mm < 10mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-94,Aegina citrea,Aegina citrea  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01437,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-95,Solmissus,Solmissus *sp.  s3,Genus,,,,,,,,,formalin,,>= 10mm,Total,0.02873,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-96,Aglantha digitale,Aglantha digitale  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.22985,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-97,Thalassocalyce inconstans,Thalassocalyce inconstans  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.0431,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-98,Gonatus,Gonatus *sp. paralarvae s1,Genus,,,,paralarvae,,,,,formalin,,< 5mm,Total,0.0431,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-99,Clione limacina,Clione limacina  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01437,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-100,Clione limacina,Clione limacina polytroch s0,Species,,,,polytroch,,,,,formalin,,< 2mm,Total,0.4597,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-101,Cliopsis krohnii,Cliopsis krohnii  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01437,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-102,Limacina helicina,Limacina helicina  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.11493,69.60588,,
IYS2022-Franklin-5-55-144-Bongo-1,1,IYS2022-Franklin-5-55-144-Bongo-1-103,,Limacina helicina acuta  s1,,,,,,,,,,formalin,,< 5mm,Total,6.89556,69.60588,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-1,Tomopteris,Tomopteris *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-2,Tomopteris septentrionalis,Tomopteris septentrionalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.02495,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-3,Tomopteris septentrionalis,Tomopteris septentrionalis  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.02495,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-4,Typhloscolex muelleri,Typhloscolex muelleri  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-5,Cyphocaris challengeri,Cyphocaris challengeri  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-6,Themisto pacifica,Themisto pacifica juvenile s1,Species,,,,juvenile,,,,,formalin,,< 5mm,Total,0.01247,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-7,Paraphronima crassipes,Paraphronima crassipes  F,Species,,,,,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-8,Primno abyssalis,Primno abyssalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-9,Euphausiidae,Euphausiidae *sp. eggs s1,Family,,,,egg,,,,,formalin,,< 5mm,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-10,Euphausia pacifica,Euphausia pacifica  F,Species,,,,,F,,,,formalin,,,Total,0.049890000000000004,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-11,Euphausia pacifica,Euphausia pacifica  M,Species,,,,,M,,,,formalin,,,Total,0.03742,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-12,Thysanoessa inspinata,Thysanoessa inspinata  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.01247,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-13,Thysanoessa inspinata,Thysanoessa inspinata juvenile s3,Species,,,,juvenile,,,,,formalin,,>= 10mm,Total,0.01247,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-14,Thysanoessa longipes,Thysanoessa longipes  M,Species,,,,,M,,,,formalin,,,Total,0.03741,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-15,Thysanoessa spinifera,Thysanoessa spinifera juvenile s3,Species,,,,juvenile,,,,,formalin,,>= 10mm,Total,0.02495,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-16,,Epicarid *sp. larvae s1,,,,,larva,,,,,formalin,,< 5mm,Total,0.02495,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-17,Microniscus,Microniscus *sp. larvae s1,Genus,,,,larva,,,,,formalin,,< 5mm,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-18,Acartia longiremis,Acartia longiremis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-19,Neocalanus cristatus,Neocalanus cristatus  1,Species,,,,C1,,,,,formalin,,,Total,3.19321,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-20,Neocalanus cristatus,Neocalanus cristatus  2,Species,,,,C2,,,,,formalin,,,Total,5.18897,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-21,Neocalanus cristatus,Neocalanus cristatus  3,Species,,,,C3,,,,,formalin,,,Total,3.59237,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-22,Neocalanus cristatus,Neocalanus cristatus  4,Species,,,,C4,,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-23,Neocalanus cristatus,Neocalanus cristatus  5,Species,,,,C5,,,,,formalin,,,Total,0.69852,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-24,Neocalanus flemingeri,Neocalanus flemingeri  1,Species,,,,C1,,,,,formalin,,,Total,5.58813,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-25,Neocalanus flemingeri,Neocalanus flemingeri  2,Species,,,,C2,,,,,formalin,,,Total,2.79406,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-26,Neocalanus flemingeri,Neocalanus flemingeri  3,Species,,,,C3,,,,,formalin,,,Total,1.59661,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-27,Neocalanus flemingeri,Neocalanus flemingeri  4,Species,,,,C4,,,,,formalin,,,Total,0.7983,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-28,Neocalanus flemingeri,Neocalanus flemingeri  6F,Species,,,,C6,F,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-29,Neocalanus plumchrus,Neocalanus plumchrus  1,Species,,,,C1,,,,,formalin,,,Total,4.78982,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-30,Neocalanus plumchrus,Neocalanus plumchrus  2,Species,,,,C2,,,,,formalin,,,Total,14.76862,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-31,Neocalanus plumchrus,Neocalanus plumchrus  3,Species,,,,C3,,,,,formalin,,,Total,7.98304,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-32,Neocalanus plumchrus,Neocalanus plumchrus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-33,Microcalanus pygmaeus,Microcalanus pygmaeus  5,Species,,,,C5,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-34,Pseudocalanus,Pseudocalanus *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-35,Pseudocalanus,Pseudocalanus *sp.  56,Genus,,,,C56,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-36,Pseudocalanus mimus,Pseudocalanus mimus  4,Species,,,,C4,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-37,Pseudocalanus mimus,Pseudocalanus mimus  5,Species,,,,C5,,,,,formalin,,,Total,0.39915,80.17409,,
